1.18333	1.53342e-05	9.80998	9.81
1.19167	0.00290414	9.80709	9.81
1.2	0.012476	9.79752	9.81
1.20833	0.0287309	9.78127	9.81
1.21667	0.0516686	9.75833	9.81
1.225	0.0812888	9.72871	9.81
1.23333	0.117591	9.69241	9.81
1.24167	0.160572	9.64942	9.81
1.25	0.210232	9.59976	9.81
1.25833	0.266565	9.54343	9.81
1.26667	0.329566	9.48043	9.81
1.275	0.399226	9.41077	9.80999
1.28333	0.475537	9.33446	9.80999
1.29167	0.558483	9.25151	9.80999
1.3	0.648046	9.16195	9.80999
1.30833	0.744204	9.06579	9.80999
1.31667	0.846928	8.96306	9.80999
1.325	0.956186	8.8538	9.80998
1.33333	1.07193	8.73805	9.80998
1.34167	1.19413	8.61585	9.80998
1.35	1.3227	8.48727	9.80997
1.35833	1.4576	8.35237	9.80997
1.36667	1.59873	8.21123	9.80996
1.375	1.74601	8.06394	9.80995
1.38333	1.89933	7.91061	9.80994
1.39167	2.05859	7.75134	9.80994
1.4	2.22364	7.58628	9.80993
1.40833	2.39435	7.41556	9.80991
1.41667	2.57054	7.23936	9.8099
1.425	2.75203	7.05785	9.80989
1.43333	2.93863	6.87124	9.80987
1.44167	3.13011	6.67975	9.80986
1.45	3.32622	6.48361	9.80984
1.45833	3.52672	6.2831	9.80982
1.46667	3.73129	6.0785	9.8098
1.475	3.93965	5.87012	9.80977
1.48333	4.15146	5.65829	9.80975
1.49167	4.36635	5.44337	9.80972
1.5	4.58395	5.22574	9.80969
1.50833	4.80385	5.00581	9.80966
1.51667	5.02562	4.78401	9.80963
1.525	5.24881	4.56078	9.8096
1.53333	5.47294	4.33662	9.80956
1.54167	5.69751	4.11202	9.80953
1.55	5.92199	3.88749	9.80949
1.55833	6.14585	3.6636	9.80945
1.56667	6.36852	3.44089	9.80941
1.575	6.58941	3.21995	9.80937
1.58333	6.80794	3.00138	9.80933
1.59167	7.0235	2.78578	9.80928
1.6	7.23545	2.57378	9.80924
1.60833	7.44318	2.36601	9.8092
1.61667	7.64605	2.1631	9.80915
1.625	7.84342	1.96569	9.80911
1.63333	8.03465	1.77441	9.80906
1.64167	8.21912	1.5899	9.80902
1.65	8.39619	1.41279	9.80898
1.65833	8.56525	1.24368	9.80894
1.66667	8.72572	1.08318	9.80889
1.675	8.877	0.931856	9.80886
1.68333	9.01855	0.79027	9.80882
1.69167	9.14984	0.658948	9.80879
1.7	9.27037	0.538388	9.80875
1.70833	9.37967	0.429051	9.80872
1.71667	9.47733	0.331362	9.8087
1.725	9.56297	0.245705	9.80867
1.73333	9.63623	0.17242	9.80865
1.74167	9.69684	0.111799	9.80864
1.75	9.74454	0.0640864	9.80862
1.75833	9.77914	0.0294757	9.80861
1.76667	9.8005	0.00810758	9.80861
1.775	9.80854	6.90097e-05	9.8086
1.78333	9.80321	0.00539287	9.80861
1.79167	9.78455	0.0240574	9.80861
1.8	9.75263	0.0559865	9.80862
1.80833	9.70758	0.10105	9.80863
1.81667	9.64958	0.159066	9.80865
1.825	9.57887	0.2298	9.80867
1.83333	9.49572	0.312969	9.80869
1.84167	9.40048	0.408242	9.80872
1.85	9.2935	0.515245	9.80875
1.85833	9.17522	0.633561	9.80878
1.86667	9.04608	0.762734	9.80881
1.875	8.90657	0.902276	9.80885
1.88333	8.75722	1.05166	9.80889
1.89167	8.59858	1.21035	9.80893
1.9	8.43121	1.37775	9.80897
1.90833	8.25572	1.55329	9.80901
1.91667	8.07271	1.73635	9.80905
1.925	7.8828	1.9263	9.8091
1.93333	7.68663	2.12251	9.80914
